alert_id,entity_id,asset_id,category,severity,created_at,first_ack_at,closed_at,disposition,escalated,escalated_at,case_id
AL-000654,CSE-011,AST-011-2,DoS,high,2026-08-19T06:03:00+00:00,2026-08-19T06:08:00+00:00,2026-08-19T13:10:00+00:00,false_positive,False,,
AL-000655,CSE-011,AST-011-3,DoS,low,2026-08-21T11:31:00+00:00,2026-08-21T11:36:00+00:00,2026-08-21T14:35:00+00:00,benign,False,,
AL-000656,CSE-011,AST-011-1,DoS,low,2026-08-28T08:47:00+00:00,2026-08-28T08:52:00+00:00,2026-08-28T12:00:00+00:00,true_positive,False,,
AL-000657,CSE-011,AST-011-2,malware,medium,2026-08-02T14:47:00+00:00,2026-08-02T14:52:00+00:00,2026-08-02T17:49:00+00:00,unresolved,False,,
AL-000658,CSE-011,AST-011-1,intrusion,medium,2026-08-18T05:46:00+00:00,2026-08-18T05:51:00+00:00,2026-08-18T11:46:00+00:00,benign,False,,
AL-000659,CSE-011,AST-011-3,DoS,low,2026-08-11T03:22:00+00:00,2026-08-11T03:27:00+00:00,2026-08-11T08:03:00+00:00,benign,False,,
AL-000660,CSE-011,AST-011-3,malware,medium,2026-08-21T13:45:00+00:00,2026-08-21T13:50:00+00:00,2026-08-21T15:58:00+00:00,benign,False,,
AL-000661,CSE-011,AST-011-2,intrusion,medium,2026-08-09T23:33:00+00:00,2026-08-09T23:38:00+00:00,2026-08-10T03:14:00+00:00,false_positive,False,,
AL-000662,CSE-011,AST-011-1,phishing,low,2026-08-13T07:00:00+00:00,2026-08-13T07:05:00+00:00,2026-08-13T12:08:00+00:00,false_positive,False,,
AL-000663,CSE-011,AST-011-2,malware,low,2026-08-27T19:05:00+00:00,2026-08-27T19:10:00+00:00,2026-08-28T01:15:00+00:00,benign,False,,
AL-000664,CSE-011,AST-011-1,malware,medium,2026-08-24T07:40:00+00:00,2026-08-24T07:45:00+00:00,2026-08-24T15:32:00+00:00,benign,False,,
AL-000665,CSE-012,AST-012-3,malware,medium,2026-08-08T01:00:00+00:00,2026-08-08T01:05:00+00:00,2026-08-08T03:40:00+00:00,true_positive,False,,
AL-000666,CSE-012,AST-012-3,intrusion,high,2026-08-29T11:36:00+00:00,2026-08-29T11:41:00+00:00,2026-08-29T18:39:00+00:00,benign,False,,
AL-000667,CSE-012,AST-012-2,phishing,high,2026-08-07T08:56:00+00:00,2026-08-07T09:01:00+00:00,2026-08-07T17:48:00+00:00,benign,False,,
AL-000668,CSE-012,AST-012-2,malware,high,2026-08-17T19:59:00+00:00,2026-08-17T20:04:00+00:00,2026-08-18T04:46:00+00:00,false_positive,False,,
AL-000669,CSE-012,AST-012-1,DoS,critical,2026-08-28T09:35:00+00:00,2026-08-28T09:40:00+00:00,2026-08-28T17:46:00+00:00,benign,False,,
AL-000670,CSE-012,AST-012-1,DoS,low,2026-08-06T19:47:00+00:00,2026-08-06T19:52:00+00:00,2026-08-07T05:42:00+00:00,benign,False,,
AL-000671,CSE-012,AST-012-1,phishing,high,2026-08-26T00:42:00+00:00,2026-08-26T00:47:00+00:00,2026-08-26T07:39:00+00:00,benign,False,,
AL-000672,CSE-012,AST-012-1,DoS,low,2026-08-15T14:14:00+00:00,2026-08-15T14:19:00+00:00,2026-08-15T19:58:00+00:00,true_positive,False,,
AL-000673,CSE-012,AST-012-2,DoS,medium,2026-08-27T12:06:00+00:00,2026-08-27T12:11:00+00:00,2026-08-27T15:05:00+00:00,true_positive,False,,
AL-000674,CSE-012,AST-012-2,intrusion,medium,2026-08-10T10:27:00+00:00,2026-08-10T10:32:00+00:00,2026-08-10T17:52:00+00:00,unresolved,False,,
AL-000675,CSE-012,AST-012-1,DoS,high,2026-08-19T07:46:00+00:00,2026-08-19T07:51:00+00:00,2026-08-19T14:36:00+00:00,benign,False,,
AL-000676,CSE-012,AST-012-3,intrusion,medium,2026-08-07T01:34:00+00:00,2026-08-07T01:39:00+00:00,2026-08-07T10:11:00+00:00,benign,False,,
AL-000677,CSE-012,AST-012-3,phishing,high,2026-08-15T00:22:00+00:00,2026-08-15T00:27:00+00:00,2026-08-15T10:37:00+00:00,false_positive,False,,
AL-000678,CSE-012,AST-012-1,phishing,medium,2026-08-28T17:20:00+00:00,2026-08-28T17:25:00+00:00,2026-08-28T23:48:00+00:00,false_positive,False,,
AL-000679,CSE-012,AST-012-1,malware,high,2026-08-20T23:11:00+00:00,2026-08-20T23:16:00+00:00,2026-08-21T08:08:00+00:00,true_positive,False,,
AL-000680,CSE-012,AST-012-2,malware,medium,2026-08-24T16:05:00+00:00,2026-08-24T16:10:00+00:00,2026-08-25T00:56:00+00:00,true_positive,False,,
AL-000681,CSE-012,AST-012-1,intrusion,low,2026-08-16T16:35:00+00:00,2026-08-16T16:40:00+00:00,2026-08-16T22:36:00+00:00,benign,False,,
AL-000682,CSE-012,AST-012-2,malware,low,2026-08-27T08:29:00+00:00,2026-08-27T08:34:00+00:00,2026-08-27T17:47:00+00:00,benign,False,,
AL-000683,CSE-012,AST-012-3,malware,critical,2026-08-05T00:33:00+00:00,2026-08-05T00:38:00+00:00,2026-08-05T08:03:00+00:00,false_positive,False,,
AL-000684,CSE-012,AST-012-3,intrusion,high,2026-08-24T02:54:00+00:00,2026-08-24T02:59:00+00:00,2026-08-24T09:13:00+00:00,false_positive,False,,
AL-000685,CSE-012,AST-012-2,DoS,high,2026-08-14T15:33:00+00:00,2026-08-14T15:38:00+00:00,2026-08-15T00:04:00+00:00,benign,False,,
AL-000686,CSE-012,AST-012-2,malware,low,2026-08-11T15:44:00+00:00,2026-08-11T15:49:00+00:00,2026-08-11T21:26:00+00:00,true_positive,False,,
AL-000687,CSE-012,AST-012-2,DoS,medium,2026-08-07T16:18:00+00:00,2026-08-07T16:23:00+00:00,2026-08-07T22:11:00+00:00,false_positive,False,,
AL-000688,CSE-012,AST-012-1,malware,medium,2026-08-24T10:15:00+00:00,2026-08-24T10:20:00+00:00,2026-08-24T19:13:00+00:00,true_positive,False,,
AL-000689,CSE-012,AST-012-2,intrusion,medium,2026-08-08T05:49:00+00:00,2026-08-08T05:54:00+00:00,2026-08-08T12:25:00+00:00,false_positive,False,,
AL-000690,CSE-012,AST-012-3,intrusion,low,2026-08-06T20:44:00+00:00,2026-08-06T20:49:00+00:00,2026-08-07T02:33:00+00:00,unresolved,False,,
AL-000691,CSE-012,AST-012-3,DoS,medium,2026-08-11T08:03:00+00:00,2026-08-11T08:08:00+00:00,2026-08-11T10:50:00+00:00,false_positive,False,,
AL-000692,CSE-012,AST-012-1,intrusion,medium,2026-08-18T11:34:00+00:00,2026-08-18T11:39:00+00:00,2026-08-18T14:29:00+00:00,true_positive,False,,
AL-000693,CSE-012,AST-012-2,intrusion,low,2026-08-18T11:16:00+00:00,2026-08-18T11:21:00+00:00,2026-08-18T19:51:00+00:00,false_positive,False,,
AL-000694,CSE-012,AST-012-2,malware,low,2026-08-03T12:14:00+00:00,2026-08-03T12:19:00+00:00,2026-08-03T19:59:00+00:00,false_positive,False,,
AL-000695,CSE-012,AST-012-1,malware,low,2026-08-29T21:54:00+00:00,2026-08-29T21:59:00+00:00,2026-08-30T07:11:00+00:00,true_positive,False,,
AL-000696,CSE-012,AST-012-2,malware,medium,2026-08-22T12:54:00+00:00,2026-08-22T12:59:00+00:00,2026-08-22T16:52:00+00:00,true_positive,False,,
AL-000697,CSE-012,AST-012-2,intrusion,low,2026-08-25T19:21:00+00:00,2026-08-25T19:26:00+00:00,2026-08-25T23:10:00+00:00,false_positive,False,,
AL-000698,CSE-012,AST-012-1,intrusion,low,2026-08-14T14:19:00+00:00,2026-08-14T14:24:00+00:00,2026-08-14T19:00:00+00:00,unresolved,False,,
AL-000699,CSE-012,AST-012-1,phishing,low,2026-08-27T08:38:00+00:00,2026-08-27T08:43:00+00:00,2026-08-27T11:22:00+00:00,unresolved,False,,
AL-000700,CSE-012,AST-012-3,intrusion,medium,2026-08-12T14:07:00+00:00,2026-08-12T14:12:00+00:00,2026-08-12T20:00:00+00:00,true_positive,False,,
AL-000701,CSE-012,AST-012-2,malware,low,2026-08-02T05:45:00+00:00,2026-08-02T05:50:00+00:00,2026-08-02T14:33:00+00:00,false_positive,False,,
AL-000702,CSE-012,AST-012-2,intrusion,critical,2026-08-19T08:47:00+00:00,2026-08-19T08:52:00+00:00,2026-08-19T16:59:00+00:00,unresolved,False,,
AL-000703,CSE-012,AST-012-2,intrusion,critical,2026-08-11T03:51:00+00:00,2026-08-11T03:56:00+00:00,2026-08-11T12:22:00+00:00,unresolved,False,,
AL-000704,CSE-012,AST-012-1,phishing,high,2026-08-14T00:49:00+00:00,2026-08-14T00:54:00+00:00,2026-08-14T08:17:00+00:00,false_positive,False,,
AL-000705,CSE-012,AST-012-1,DoS,low,2026-08-27T01:46:00+00:00,2026-08-27T01:51:00+00:00,2026-08-27T06:52:00+00:00,false_positive,False,,
AL-000706,CSE-012,AST-012-1,DoS,high,2026-08-05T01:22:00+00:00,2026-08-05T01:27:00+00:00,2026-08-05T10:48:00+00:00,true_positive,False,,
AL-000707,CSE-012,AST-012-1,intrusion,medium,2026-08-25T19:55:00+00:00,2026-08-25T20:00:00+00:00,2026-08-26T02:21:00+00:00,benign,False,,
AL-000708,CSE-012,AST-012-2,phishing,medium,2026-08-10T15:57:00+00:00,2026-08-10T16:02:00+00:00,2026-08-10T21:13:00+00:00,benign,False,,
AL-000709,CSE-012,AST-012-2,DoS,low,2026-08-13T06:23:00+00:00,2026-08-13T06:28:00+00:00,2026-08-13T15:36:00+00:00,benign,False,,
AL-000710,CSE-012,AST-012-1,DoS,medium,2026-08-11T03:54:00+00:00,2026-08-11T03:59:00+00:00,2026-08-11T11:32:00+00:00,true_positive,False,,
AL-000711,CSE-012,AST-012-3,malware,low,2026-08-23T09:45:00+00:00,2026-08-23T09:50:00+00:00,2026-08-23T12:09:00+00:00,false_positive,False,,
AL-000712,CSE-012,AST-012-1,malware,low,2026-08-06T20:51:00+00:00,2026-08-06T20:56:00+00:00,2026-08-07T03:49:00+00:00,false_positive,False,,
AL-000713,CSE-012,AST-012-3,malware,high,2026-08-21T02:13:00+00:00,2026-08-21T02:18:00+00:00,2026-08-21T11:15:00+00:00,benign,False,,
AL-000714,CSE-012,AST-012-3,phishing,low,2026-08-27T18:46:00+00:00,2026-08-27T18:51:00+00:00,2026-08-28T02:45:00+00:00,benign,False,,
AL-000715,CSE-012,AST-012-1,malware,low,2026-08-24T19:17:00+00:00,2026-08-24T19:22:00+00:00,2026-08-24T23:18:00+00:00,true_positive,False,,
AL-000716,CSE-012,AST-012-3,phishing,high,2026-08-10T17:58:00+00:00,2026-08-10T18:03:00+00:00,2026-08-11T01:21:00+00:00,true_positive,False,,
AL-000717,CSE-012,AST-012-2,DoS,low,2026-08-13T07:51:00+00:00,2026-08-13T07:56:00+00:00,2026-08-13T17:11:00+00:00,false_positive,False,,
AL-000718,CSE-012,AST-012-1,malware,medium,2026-08-22T06:43:00+00:00,2026-08-22T06:48:00+00:00,2026-08-22T16:38:00+00:00,false_positive,False,,
AL-000719,CSE-012,AST-012-3,intrusion,low,2026-08-11T15:03:00+00:00,2026-08-11T15:08:00+00:00,2026-08-11T18:24:00+00:00,false_positive,False,,
AL-000720,CSE-012,AST-012-3,phishing,medium,2026-08-06T17:37:00+00:00,2026-08-06T17:42:00+00:00,2026-08-07T00:44:00+00:00,benign,False,,
AL-000721,CSE-012,AST-012-1,phishing,medium,2026-08-05T02:56:00+00:00,2026-08-05T03:01:00+00:00,2026-08-05T11:24:00+00:00,true_positive,False,,
AL-000722,CSE-012,AST-012-1,DoS,low,2026-08-12T22:03:00+00:00,2026-08-12T22:08:00+00:00,2026-08-13T05:45:00+00:00,true_positive,False,,
AL-000723,CSE-012,AST-012-2,DoS,low,2026-08-14T13:59:00+00:00,2026-08-14T14:04:00+00:00,2026-08-14T16:50:00+00:00,benign,False,,
AL-000724,CSE-012,AST-012-2,malware,low,2026-08-06T15:59:00+00:00,2026-08-06T16:04:00+00:00,2026-08-07T01:12:00+00:00,false_positive,False,,
