alert_id,entity_id,asset_id,category,severity,created_at,first_ack_at,closed_at,disposition,escalated,escalated_at,case_id
AL-000000162,CSE-001,AST-001-2,malware,medium,2026-08-20T12:32:00+00:00,2026-08-20T12:37:00+00:00,2026-08-20T14:44:00+00:00,true_positive,False,,
AL-000000163,CSE-001,AST-001-3,intrusion,medium,2026-08-14T09:52:00+00:00,2026-08-14T09:57:00+00:00,2026-08-14T11:01:00+00:00,benign,False,,
AL-000000164,CSE-001,AST-001-2,DoS,critical,2026-08-17T11:01:00+00:00,2026-08-17T11:06:00+00:00,2026-08-17T19:00:00+00:00,false_positive,False,,
AL-000000165,CSE-001,AST-001-3,DoS,high,2026-08-22T05:58:00+00:00,2026-08-22T06:03:00+00:00,2026-08-22T12:58:00+00:00,false_positive,False,,
AL-000000166,CSE-001,AST-001-2,malware,high,2026-08-21T15:02:00+00:00,2026-08-21T15:07:00+00:00,2026-08-21T23:29:00+00:00,benign,False,,
AL-000000167,CSE-001,AST-001-1,intrusion,low,2026-08-21T19:38:00+00:00,2026-08-21T19:43:00+00:00,2026-08-21T23:19:00+00:00,true_positive,False,,
AL-000000168,CSE-001,AST-001-2,phishing,low,2026-08-05T03:29:00+00:00,2026-08-05T03:34:00+00:00,2026-08-05T05:01:00+00:00,benign,False,,
AL-000000169,CSE-001,AST-001-2,phishing,medium,2026-08-07T18:28:00+00:00,2026-08-07T18:33:00+00:00,2026-08-08T03:12:00+00:00,unresolved,False,,
AL-000000170,CSE-001,AST-001-2,malware,high,2026-08-10T22:29:00+00:00,2026-08-10T22:34:00+00:00,2026-08-11T06:11:00+00:00,benign,False,,
AL-000000171,CSE-001,AST-001-1,DoS,low,2026-08-25T12:51:00+00:00,2026-08-25T12:56:00+00:00,2026-08-25T18:54:00+00:00,benign,False,,
AL-000000172,CSE-001,AST-001-3,DoS,medium,2026-08-07T21:27:00+00:00,2026-08-07T21:32:00+00:00,2026-08-08T03:03:00+00:00,true_positive,False,,
AL-000000173,CSE-001,AST-001-2,malware,low,2026-08-09T01:29:00+00:00,2026-08-09T01:34:00+00:00,2026-08-09T03:24:00+00:00,false_positive,False,,
AL-000000174,CSE-001,AST-001-1,malware,medium,2026-08-01T22:44:00+00:00,2026-08-01T22:49:00+00:00,2026-08-02T03:49:00+00:00,false_positive,False,,
AL-000000175,CSE-001,AST-001-3,phishing,medium,2026-08-05T19:02:00+00:00,2026-08-05T19:07:00+00:00,2026-08-05T21:02:00+00:00,true_positive,False,,
AL-000000176,CSE-001,AST-001-1,intrusion,low,2026-08-17T11:19:00+00:00,2026-08-17T11:24:00+00:00,2026-08-17T14:10:00+00:00,false_positive,False,,
AL-000000177,CSE-001,AST-001-1,malware,low,2026-08-26T02:35:00+00:00,2026-08-26T02:40:00+00:00,2026-08-26T03:35:00+00:00,benign,False,,
AL-000000178,CSE-001,AST-001-2,intrusion,medium,2026-08-27T06:41:00+00:00,2026-08-27T06:46:00+00:00,2026-08-27T12:15:00+00:00,false_positive,False,,
AL-000000179,CSE-001,AST-001-3,phishing,high,2026-08-14T12:24:00+00:00,2026-08-14T12:29:00+00:00,2026-08-14T20:20:00+00:00,false_positive,False,,
AL-000000180,CSE-001,AST-001-3,phishing,medium,2026-08-23T11:14:00+00:00,2026-08-23T11:19:00+00:00,2026-08-23T20:00:00+00:00,false_positive,False,,
AL-000000181,CSE-001,AST-001-3,phishing,critical,2026-08-20T21:49:00+00:00,2026-08-20T21:54:00+00:00,2026-08-21T05:09:00+00:00,false_positive,False,,
AL-000000182,CSE-001,AST-001-1,DoS,low,2026-08-24T22:49:00+00:00,2026-08-24T22:54:00+00:00,2026-08-25T01:10:00+00:00,true_positive,False,,
AL-000000183,CSE-001,AST-001-1,malware,low,2026-08-27T21:30:00+00:00,2026-08-27T21:35:00+00:00,2026-08-27T22:35:00+00:00,true_positive,False,,
AL-000000184,CSE-001,AST-001-1,phishing,low,2026-08-10T00:27:00+00:00,2026-08-10T00:32:00+00:00,2026-08-10T07:01:00+00:00,false_positive,False,,
AL-000000185,CSE-001,AST-001-2,phishing,low,2026-08-10T13:32:00+00:00,2026-08-10T13:37:00+00:00,2026-08-10T22:10:00+00:00,benign,False,,
AL-000000186,CSE-001,AST-001-1,malware,high,2026-08-17T05:22:00+00:00,2026-08-17T05:27:00+00:00,2026-08-17T12:50:00+00:00,false_positive,False,,
AL-000000187,CSE-001,AST-001-2,malware,medium,2026-08-03T20:32:00+00:00,2026-08-03T20:37:00+00:00,2026-08-04T06:14:00+00:00,unresolved,False,,
AL-000000188,CSE-001,AST-001-1,phishing,high,2026-08-20T00:23:00+00:00,2026-08-20T00:28:00+00:00,2026-08-20T08:52:00+00:00,benign,False,,
AL-000000189,CSE-001,AST-001-3,malware,medium,2026-08-21T21:41:00+00:00,2026-08-21T21:46:00+00:00,2026-08-22T00:37:00+00:00,false_positive,False,,
AL-000000190,CSE-001,AST-001-3,malware,low,2026-08-05T12:08:00+00:00,2026-08-05T12:13:00+00:00,2026-08-05T13:24:00+00:00,true_positive,False,,
AL-000000191,CSE-001,AST-001-3,malware,high,2026-08-11T09:14:00+00:00,2026-08-11T09:19:00+00:00,2026-08-11T18:14:00+00:00,false_positive,False,,
AL-000000192,CSE-001,AST-001-1,phishing,medium,2026-08-04T16:33:00+00:00,2026-08-04T16:38:00+00:00,2026-08-04T19:40:00+00:00,true_positive,False,,
AL-000000193,CSE-001,AST-001-2,intrusion,low,2026-08-10T09:37:00+00:00,2026-08-10T09:42:00+00:00,2026-08-10T17:45:00+00:00,unresolved,False,,
AL-000000194,CSE-001,AST-001-3,intrusion,low,2026-08-30T09:13:00+00:00,2026-08-30T09:18:00+00:00,2026-08-30T15:11:00+00:00,benign,False,,
AL-000000195,CSE-001,AST-001-1,phishing,high,2026-08-26T19:41:00+00:00,2026-08-26T19:46:00+00:00,2026-08-27T03:42:00+00:00,false_positive,False,,
AL-000000196,CSE-001,AST-001-1,intrusion,low,2026-08-25T05:05:00+00:00,2026-08-25T05:10:00+00:00,2026-08-25T08:32:00+00:00,benign,False,,
AL-000000197,CSE-001,AST-001-2,malware,high,2026-08-20T12:56:00+00:00,2026-08-20T13:01:00+00:00,2026-08-20T20:51:00+00:00,benign,False,,
AL-000000198,CSE-001,AST-001-1,phishing,high,2026-08-23T19:02:00+00:00,2026-08-23T19:07:00+00:00,2026-08-24T03:03:00+00:00,benign,False,,
AL-000000199,CSE-001,AST-001-3,phishing,medium,2026-08-15T06:26:00+00:00,2026-08-15T06:31:00+00:00,2026-08-15T10:59:00+00:00,benign,False,,
AL-000000200,CSE-001,AST-001-3,DoS,critical,2026-08-22T17:42:00+00:00,2026-08-22T17:47:00+00:00,2026-08-23T01:30:00+00:00,false_positive,False,,
AL-000000201,CSE-001,AST-001-3,malware,high,2026-08-30T03:20:00+00:00,2026-08-30T03:25:00+00:00,2026-08-30T11:28:00+00:00,false_positive,False,,
AL-000000202,CSE-001,AST-001-2,malware,medium,2026-08-08T02:33:00+00:00,2026-08-08T02:38:00+00:00,2026-08-08T11:33:00+00:00,benign,False,,
AL-000000203,CSE-001,AST-001-3,DoS,low,2026-08-20T01:42:00+00:00,2026-08-20T01:47:00+00:00,2026-08-20T11:21:00+00:00,true_positive,False,,
AL-000000204,CSE-001,AST-001-3,phishing,low,2026-08-01T23:28:00+00:00,2026-08-01T23:33:00+00:00,2026-08-02T08:40:00+00:00,false_positive,False,,
AL-000000205,CSE-001,AST-001-1,phishing,medium,2026-08-11T19:29:00+00:00,2026-08-11T19:34:00+00:00,2026-08-12T04:23:00+00:00,false_positive,False,,
AL-000000206,CSE-001,AST-001-3,DoS,high,2026-08-11T13:41:00+00:00,2026-08-11T13:46:00+00:00,2026-08-11T22:35:00+00:00,true_positive,False,,
AL-000000207,CSE-001,AST-001-1,malware,high,2026-08-04T06:51:00+00:00,2026-08-04T06:56:00+00:00,2026-08-04T14:19:00+00:00,true_positive,False,,
AL-000000208,CSE-001,AST-001-3,intrusion,low,2026-08-18T00:01:00+00:00,2026-08-18T00:06:00+00:00,2026-08-18T07:42:00+00:00,unresolved,False,,
AL-000000209,CSE-001,AST-001-3,intrusion,high,2026-08-07T03:44:00+00:00,2026-08-07T03:49:00+00:00,2026-08-07T11:48:00+00:00,false_positive,False,,
AL-000000210,CSE-001,AST-001-2,phishing,medium,2026-08-12T20:19:00+00:00,2026-08-12T20:24:00+00:00,2026-08-13T00:46:00+00:00,benign,False,,
AL-000000211,CSE-001,AST-001-1,intrusion,medium,2026-08-03T08:59:00+00:00,2026-08-03T09:04:00+00:00,2026-08-03T10:35:00+00:00,false_positive,False,,
AL-000000212,CSE-001,AST-001-1,malware,low,2026-08-19T01:43:00+00:00,2026-08-19T01:48:00+00:00,2026-08-19T05:42:00+00:00,benign,False,,
AL-000000213,CSE-001,AST-001-2,DoS,critical,2026-08-20T15:44:00+00:00,2026-08-20T15:49:00+00:00,2026-08-20T23:09:00+00:00,true_positive,True,2026-08-20T16:14:00+00:00,
AL-000000214,CSE-001,AST-001-3,malware,low,2026-08-13T13:24:00+00:00,2026-08-13T13:29:00+00:00,2026-08-13T22:19:00+00:00,true_positive,False,,
AL-000000215,CSE-001,AST-001-1,malware,medium,2026-08-16T14:43:00+00:00,2026-08-16T14:48:00+00:00,2026-08-16T20:24:00+00:00,false_positive,False,,
AL-000000216,CSE-001,AST-001-2,DoS,critical,2026-08-30T06:02:00+00:00,2026-08-30T06:07:00+00:00,2026-08-30T14:04:00+00:00,false_positive,False,,
AL-000000217,CSE-001,AST-001-1,intrusion,low,2026-08-27T06:58:00+00:00,2026-08-27T07:03:00+00:00,2026-08-27T09:11:00+00:00,benign,False,,
AL-000000218,CSE-001,AST-001-2,DoS,high,2026-08-05T01:49:00+00:00,2026-08-05T01:54:00+00:00,2026-08-05T10:22:00+00:00,unresolved,False,,
AL-000000219,CSE-001,AST-001-1,phishing,low,2026-08-13T10:20:00+00:00,2026-08-13T10:25:00+00:00,2026-08-13T11:58:00+00:00,false_positive,False,,
AL-000000220,CSE-001,AST-001-1,phishing,high,2026-08-18T04:06:00+00:00,2026-08-18T04:11:00+00:00,2026-08-18T11:36:00+00:00,false_positive,False,,
AL-000000221,CSE-001,AST-001-1,intrusion,low,2026-08-25T16:57:00+00:00,2026-08-25T17:02:00+00:00,2026-08-25T22:02:00+00:00,benign,False,,
AL-000000222,CSE-001,AST-001-3,intrusion,high,2026-08-13T13:23:00+00:00,2026-08-13T13:28:00+00:00,2026-08-13T21:39:00+00:00,false_positive,False,,
AL-000000223,CSE-001,AST-001-3,intrusion,high,2026-08-27T06:45:00+00:00,2026-08-27T06:50:00+00:00,2026-08-27T15:40:00+00:00,unresolved,False,,
AL-000000224,CSE-001,AST-001-1,DoS,high,2026-08-27T00:02:00+00:00,2026-08-27T00:07:00+00:00,2026-08-27T07:17:00+00:00,false_positive,False,,
AL-000000225,CSE-001,AST-001-1,malware,medium,2026-08-12T14:05:00+00:00,2026-08-12T14:10:00+00:00,2026-08-12T16:41:00+00:00,false_positive,False,,
AL-000000226,CSE-001,AST-001-3,phishing,high,2026-08-05T00:14:00+00:00,2026-08-05T00:19:00+00:00,2026-08-05T09:04:00+00:00,false_positive,False,,
AL-000000227,CSE-001,AST-001-1,malware,low,2026-08-23T07:07:00+00:00,2026-08-23T07:12:00+00:00,2026-08-23T10:46:00+00:00,unresolved,False,,
AL-000000228,CSE-001,AST-001-2,phishing,high,2026-08-04T17:58:00+00:00,2026-08-04T18:03:00+00:00,2026-08-05T01:52:00+00:00,false_positive,False,,
AL-000000229,CSE-001,AST-001-2,malware,medium,2026-08-19T02:17:00+00:00,2026-08-19T02:22:00+00:00,2026-08-19T08:06:00+00:00,true_positive,False,,
AL-000000230,CSE-001,AST-001-1,malware,medium,2026-08-25T04:59:00+00:00,2026-08-25T05:04:00+00:00,2026-08-25T14:33:00+00:00,unresolved,False,,
AL-000000231,CSE-001,AST-001-3,malware,low,2026-08-19T16:41:00+00:00,2026-08-19T16:46:00+00:00,2026-08-19T22:40:00+00:00,false_positive,False,,
AL-000000232,CSE-001,AST-001-1,malware,high,2026-08-19T11:26:00+00:00,2026-08-19T11:31:00+00:00,2026-08-19T19:57:00+00:00,benign,False,,
AL-000000233,CSE-001,AST-001-2,DoS,medium,2026-08-17T00:22:00+00:00,2026-08-17T00:27:00+00:00,2026-08-17T06:07:00+00:00,true_positive,False,,
AL-000000234,CSE-001,AST-001-3,malware,high,2026-08-01T19:56:00+00:00,2026-08-01T20:01:00+00:00,2026-08-02T02:56:00+00:00,false_positive,False,,
AL-000000235,CSE-001,AST-001-3,intrusion,low,2026-08-06T11:12:00+00:00,2026-08-06T11:17:00+00:00,2026-08-06T20:29:00+00:00,true_positive,False,,
AL-000000236,CSE-001,AST-001-2,DoS,medium,2026-08-28T20:16:00+00:00,2026-08-28T20:21:00+00:00,2026-08-29T04:25:00+00:00,benign,False,,
AL-000000237,CSE-001,AST-001-1,DoS,critical,2026-08-06T12:11:00+00:00,2026-08-06T12:16:00+00:00,2026-08-06T19:35:00+00:00,benign,False,,
AL-000000238,CSE-001,AST-001-2,intrusion,critical,2026-08-30T10:24:00+00:00,2026-08-30T10:29:00+00:00,2026-08-30T18:15:00+00:00,true_positive,True,2026-08-30T10:54:00+00:00,
AL-000000239,CSE-001,AST-001-2,intrusion,low,2026-08-07T08:41:00+00:00,2026-08-07T08:46:00+00:00,2026-08-07T10:50:00+00:00,benign,False,,
AL-000000240,CSE-001,AST-001-3,intrusion,low,2026-08-26T01:24:00+00:00,2026-08-26T01:29:00+00:00,2026-08-26T10:41:00+00:00,benign,False,,
AL-000000241,CSE-001,AST-001-2,DoS,medium,2026-08-21T17:11:00+00:00,2026-08-21T17:16:00+00:00,2026-08-22T00:07:00+00:00,false_positive,False,,
AL-000000242,CSE-001,AST-001-3,DoS,low,2026-08-15T06:13:00+00:00,2026-08-15T06:18:00+00:00,2026-08-15T10:18:00+00:00,benign,False,,
AL-000000243,CSE-001,AST-001-3,phishing,medium,2026-08-13T13:47:00+00:00,2026-08-13T13:52:00+00:00,2026-08-13T15:08:00+00:00,benign,False,,
AL-000000244,CSE-001,AST-001-1,intrusion,medium,2026-08-22T10:42:00+00:00,2026-08-22T10:47:00+00:00,2026-08-22T20:37:00+00:00,benign,False,,
AL-000000245,CSE-001,AST-001-2,intrusion,medium,2026-08-20T00:37:00+00:00,2026-08-20T00:42:00+00:00,2026-08-20T10:08:00+00:00,benign,False,,
AL-000000246,CSE-001,AST-001-2,intrusion,high,2026-08-04T13:35:00+00:00,2026-08-04T13:40:00+00:00,2026-08-04T21:39:00+00:00,benign,False,,
AL-000000247,CSE-001,AST-001-2,intrusion,medium,2026-08-18T08:10:00+00:00,2026-08-18T08:15:00+00:00,2026-08-18T12:47:00+00:00,false_positive,False,,
AL-000000248,CSE-001,AST-001-1,malware,low,2026-08-17T17:44:00+00:00,2026-08-17T17:49:00+00:00,2026-08-18T02:10:00+00:00,benign,False,,
AL-000000249,CSE-001,AST-001-1,DoS,medium,2026-08-11T11:46:00+00:00,2026-08-11T11:51:00+00:00,2026-08-11T15:30:00+00:00,false_positive,False,,
AL-000000250,CSE-001,AST-001-3,phishing,high,2026-08-24T18:20:00+00:00,2026-08-24T18:25:00+00:00,2026-08-25T01:22:00+00:00,false_positive,False,,
AL-000000251,CSE-001,AST-001-1,intrusion,low,2026-08-25T12:11:00+00:00,2026-08-25T12:16:00+00:00,2026-08-25T14:20:00+00:00,true_positive,False,,
AL-000000252,CSE-001,AST-001-3,phishing,high,2026-08-22T08:22:00+00:00,2026-08-22T08:27:00+00:00,2026-08-22T16:36:00+00:00,false_positive,False,,
AL-000000253,CSE-001,AST-001-1,phishing,critical,2026-08-10T03:50:00+00:00,2026-08-10T03:55:00+00:00,2026-08-10T10:50:00+00:00,false_positive,False,,
AL-000000254,CSE-001,AST-001-1,phishing,critical,2026-08-28T15:23:00+00:00,2026-08-28T15:28:00+00:00,2026-08-28T23:30:00+00:00,benign,False,,
AL-000000255,CSE-001,AST-001-3,intrusion,medium,2026-08-29T19:51:00+00:00,2026-08-29T19:56:00+00:00,2026-08-30T03:09:00+00:00,benign,False,,
AL-000000256,CSE-001,AST-001-3,phishing,critical,2026-08-17T15:01:00+00:00,2026-08-17T15:06:00+00:00,2026-08-17T23:24:00+00:00,false_positive,False,,
AL-000000257,CSE-001,AST-001-3,malware,medium,2026-08-10T01:34:00+00:00,2026-08-10T01:39:00+00:00,2026-08-10T06:58:00+00:00,false_positive,False,,
AL-000000258,CSE-001,AST-001-3,malware,critical,2026-08-18T19:38:00+00:00,2026-08-18T19:43:00+00:00,2026-08-19T03:04:00+00:00,unresolved,False,,
AL-000000259,CSE-001,AST-001-2,intrusion,high,2026-08-08T21:30:00+00:00,2026-08-08T21:35:00+00:00,2026-08-09T05:33:00+00:00,false_positive,False,,
AL-000000260,CSE-001,AST-001-1,intrusion,medium,2026-08-10T04:55:00+00:00,2026-08-10T05:00:00+00:00,2026-08-10T08:04:00+00:00,false_positive,False,,
AL-000000261,CSE-001,AST-001-2,DoS,medium,2026-08-17T02:37:00+00:00,2026-08-17T02:42:00+00:00,2026-08-17T08:53:00+00:00,true_positive,False,,
AL-000000262,CSE-001,AST-001-1,intrusion,low,2026-08-22T01:41:00+00:00,2026-08-22T01:46:00+00:00,2026-08-22T10:25:00+00:00,true_positive,False,,
AL-000000263,CSE-001,AST-001-3,phishing,high,2026-08-17T07:42:00+00:00,2026-08-17T07:47:00+00:00,2026-08-17T15:39:00+00:00,benign,False,,
AL-000000264,CSE-001,AST-001-3,DoS,medium,2026-08-27T03:29:00+00:00,2026-08-27T03:34:00+00:00,2026-08-27T08:32:00+00:00,true_positive,False,,
AL-000000265,CSE-001,AST-001-2,intrusion,medium,2026-08-26T00:51:00+00:00,2026-08-26T00:56:00+00:00,2026-08-26T05:27:00+00:00,unresolved,False,,
AL-000000266,CSE-001,AST-001-1,malware,low,2026-08-02T01:21:00+00:00,2026-08-02T01:26:00+00:00,2026-08-02T10:47:00+00:00,benign,False,,
AL-000000267,CSE-001,AST-001-3,DoS,high,2026-08-22T15:39:00+00:00,2026-08-22T15:44:00+00:00,2026-08-22T23:24:00+00:00,true_positive,False,,
AL-000000268,CSE-001,AST-001-1,phishing,medium,2026-08-13T19:22:00+00:00,2026-08-13T19:27:00+00:00,2026-08-13T21:57:00+00:00,false_positive,False,,
AL-000000269,CSE-001,AST-001-1,DoS,medium,2026-08-21T22:38:00+00:00,2026-08-21T22:43:00+00:00,2026-08-22T05:48:00+00:00,unresolved,False,,
AL-000000270,CSE-001,AST-001-1,DoS,low,2026-08-29T13:54:00+00:00,2026-08-29T13:59:00+00:00,2026-08-29T19:32:00+00:00,benign,False,,
AL-000000271,CSE-001,AST-001-1,malware,medium,2026-08-21T04:58:00+00:00,2026-08-21T05:03:00+00:00,2026-08-21T08:49:00+00:00,false_positive,False,,
AL-000000272,CSE-001,AST-001-3,DoS,medium,2026-08-19T19:22:00+00:00,2026-08-19T19:27:00+00:00,2026-08-20T02:25:00+00:00,benign,False,,
AL-000000273,CSE-001,AST-001-1,phishing,medium,2026-08-04T05:22:00+00:00,2026-08-04T05:27:00+00:00,2026-08-04T13:45:00+00:00,false_positive,False,,
AL-000000274,CSE-001,AST-001-1,malware,medium,2026-08-09T18:45:00+00:00,2026-08-09T18:50:00+00:00,2026-08-10T02:57:00+00:00,benign,False,,
AL-000000275,CSE-001,AST-001-1,phishing,low,2026-08-13T23:23:00+00:00,2026-08-13T23:28:00+00:00,2026-08-14T08:17:00+00:00,true_positive,False,,
AL-000000276,CSE-001,AST-001-1,intrusion,low,2026-08-22T08:44:00+00:00,2026-08-22T08:49:00+00:00,2026-08-22T10:20:00+00:00,true_positive,False,,
AL-000000277,CSE-001,AST-001-3,DoS,low,2026-08-05T19:55:00+00:00,2026-08-05T20:00:00+00:00,2026-08-06T03:53:00+00:00,benign,False,,
AL-000000278,CSE-001,AST-001-1,DoS,low,2026-08-20T13:50:00+00:00,2026-08-20T13:55:00+00:00,2026-08-20T16:20:00+00:00,benign,False,,
AL-000000279,CSE-001,AST-001-2,phishing,high,2026-08-14T11:01:00+00:00,2026-08-14T11:06:00+00:00,2026-08-14T19:49:00+00:00,false_positive,False,,
AL-000000280,CSE-001,AST-001-3,phishing,low,2026-08-09T02:30:00+00:00,2026-08-09T02:35:00+00:00,2026-08-09T06:26:00+00:00,false_positive,False,,
AL-000000281,CSE-001,AST-001-2,phishing,medium,2026-08-08T17:49:00+00:00,2026-08-08T17:54:00+00:00,2026-08-08T21:35:00+00:00,true_positive,False,,
AL-000000282,CSE-001,AST-001-2,malware,high,2026-08-24T10:59:00+00:00,2026-08-24T11:04:00+00:00,2026-08-24T19:23:00+00:00,true_positive,False,,
AL-000000283,CSE-001,AST-001-1,DoS,high,2026-08-25T19:04:00+00:00,2026-08-25T19:09:00+00:00,2026-08-26T03:10:00+00:00,unresolved,False,,
AL-000000284,CSE-001,AST-001-2,malware,medium,2026-08-26T12:31:00+00:00,2026-08-26T12:36:00+00:00,2026-08-26T15:07:00+00:00,false_positive,False,,
AL-000000285,CSE-001,AST-001-2,malware,critical,2026-08-05T02:57:00+00:00,2026-08-05T03:02:00+00:00,2026-08-05T09:57:00+00:00,true_positive,True,2026-08-05T03:27:00+00:00,
AL-000000286,CSE-001,AST-001-1,phishing,low,2026-08-16T18:42:00+00:00,2026-08-16T18:47:00+00:00,2026-08-17T01:36:00+00:00,benign,False,,
AL-000000287,CSE-001,AST-001-2,phishing,high,2026-08-08T20:51:00+00:00,2026-08-08T20:56:00+00:00,2026-08-09T05:54:00+00:00,true_positive,False,,
AL-000000288,CSE-001,AST-001-2,intrusion,medium,2026-08-29T01:35:00+00:00,2026-08-29T01:40:00+00:00,2026-08-29T05:55:00+00:00,false_positive,False,,
AL-000000289,CSE-001,AST-001-1,intrusion,high,2026-08-18T08:37:00+00:00,2026-08-18T08:42:00+00:00,2026-08-18T15:40:00+00:00,false_positive,False,,
AL-000000290,CSE-001,AST-001-2,phishing,medium,2026-08-08T14:49:00+00:00,2026-08-08T14:54:00+00:00,2026-08-08T18:15:00+00:00,false_positive,False,,
AL-000000291,CSE-001,AST-001-1,malware,low,2026-08-11T23:00:00+00:00,2026-08-11T23:05:00+00:00,2026-08-12T06:05:00+00:00,true_positive,False,,
AL-000000292,CSE-001,AST-001-3,DoS,medium,2026-08-13T03:42:00+00:00,2026-08-13T03:47:00+00:00,2026-08-13T12:45:00+00:00,true_positive,False,,
AL-000000293,CSE-001,AST-001-2,malware,medium,2026-08-27T17:51:00+00:00,2026-08-27T17:56:00+00:00,2026-08-27T23:04:00+00:00,unresolved,False,,
AL-000000294,CSE-001,AST-001-1,phishing,medium,2026-08-20T15:20:00+00:00,2026-08-20T15:25:00+00:00,2026-08-20T18:16:00+00:00,true_positive,False,,
AL-000000295,CSE-001,AST-001-1,intrusion,low,2026-08-29T17:14:00+00:00,2026-08-29T17:19:00+00:00,2026-08-29T20:09:00+00:00,true_positive,False,,
AL-000000296,CSE-001,AST-001-1,intrusion,low,2026-08-15T09:05:00+00:00,2026-08-15T09:10:00+00:00,2026-08-15T11:40:00+00:00,benign,False,,
AL-000000297,CSE-001,AST-001-2,intrusion,low,2026-08-20T12:43:00+00:00,2026-08-20T12:48:00+00:00,2026-08-20T16:57:00+00:00,false_positive,False,,
AL-000000298,CSE-001,AST-001-1,DoS,low,2026-08-03T13:11:00+00:00,2026-08-03T13:16:00+00:00,2026-08-03T19:40:00+00:00,benign,False,,
AL-000000299,CSE-001,AST-001-2,phishing,low,2026-08-10T05:13:00+00:00,2026-08-10T05:18:00+00:00,2026-08-10T07:06:00+00:00,true_positive,False,,
AL-000000300,CSE-001,AST-001-1,phishing,high,2026-08-18T16:31:00+00:00,2026-08-18T16:36:00+00:00,2026-08-19T00:29:00+00:00,benign,False,,
AL-000000301,CSE-001,AST-001-1,intrusion,critical,2026-08-15T05:52:00+00:00,2026-08-15T05:57:00+00:00,2026-08-15T13:20:00+00:00,false_positive,False,,
AL-000000302,CSE-001,AST-001-3,malware,medium,2026-08-16T22:00:00+00:00,2026-08-16T22:05:00+00:00,2026-08-17T07:32:00+00:00,benign,False,,
AL-000000303,CSE-001,AST-001-1,DoS,medium,2026-08-07T06:16:00+00:00,2026-08-07T06:21:00+00:00,2026-08-07T16:04:00+00:00,false_positive,False,,
AL-000000304,CSE-001,AST-001-2,malware,medium,2026-08-02T18:17:00+00:00,2026-08-02T18:22:00+00:00,2026-08-02T22:42:00+00:00,benign,False,,
AL-000000305,CSE-001,AST-001-3,DoS,low,2026-08-11T12:25:00+00:00,2026-08-11T12:30:00+00:00,2026-08-11T16:18:00+00:00,true_positive,False,,
AL-000000306,CSE-001,AST-001-2,intrusion,medium,2026-08-29T14:24:00+00:00,2026-08-29T14:29:00+00:00,2026-08-29T20:42:00+00:00,false_positive,False,,
AL-000000307,CSE-001,AST-001-2,DoS,critical,2026-08-07T06:44:00+00:00,2026-08-07T06:49:00+00:00,2026-08-07T13:44:00+00:00,false_positive,False,,
AL-000000308,CSE-001,AST-001-2,intrusion,medium,2026-08-20T22:50:00+00:00,2026-08-20T22:55:00+00:00,2026-08-21T08:33:00+00:00,false_positive,False,,
AL-000000309,CSE-001,AST-001-1,malware,medium,2026-08-11T09:31:00+00:00,2026-08-11T09:36:00+00:00,2026-08-11T13:50:00+00:00,false_positive,False,,
AL-000000310,CSE-001,AST-001-1,DoS,low,2026-08-19T12:30:00+00:00,2026-08-19T12:35:00+00:00,2026-08-19T16:15:00+00:00,benign,False,,
AL-000000311,CSE-001,AST-001-2,phishing,low,2026-08-19T05:12:00+00:00,2026-08-19T05:17:00+00:00,2026-08-19T13:13:00+00:00,benign,False,,
AL-000000312,CSE-001,AST-001-1,phishing,high,2026-08-23T00:51:00+00:00,2026-08-23T00:56:00+00:00,2026-08-23T09:14:00+00:00,benign,False,,
AL-000000313,CSE-001,AST-001-1,DoS,critical,2026-08-01T17:21:00+00:00,2026-08-01T17:26:00+00:00,2026-08-02T01:07:00+00:00,unresolved,False,,
AL-000000314,CSE-001,AST-001-1,DoS,low,2026-08-13T17:02:00+00:00,2026-08-13T17:07:00+00:00,2026-08-13T23:34:00+00:00,benign,False,,
AL-000000315,CSE-001,AST-001-3,malware,low,2026-08-14T04:23:00+00:00,2026-08-14T04:28:00+00:00,2026-08-14T08:24:00+00:00,benign,False,,
AL-000000316,CSE-001,AST-001-1,DoS,medium,2026-08-16T02:30:00+00:00,2026-08-16T02:35:00+00:00,2026-08-16T07:34:00+00:00,benign,False,,
